tract,year,nycha,hud,totPopulation,totPopUnder5,totPerPopUnder5,totWhite,totPerWhite,totBlack,totPerBlack,totAsian,totPerAsian,totHispanic,totPerHispanic,totHouseholds,totFamilies,totPoverty,totPerPoverty,totFamiliesPoverty,totPerFamiliesPoverty,totYiddish,totPerYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopOver5,totPerBlackHispanic,sec8Households,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood
36081064600,2000,N,N,3134,162.96800000000002,0.052000000000000005,82,0.026000000000000002,2885,0.9209999999999999,16,0.005,109,0.035,966,781,136,0.044000000000000004,10,0.013000000000000001,0,0,3052,0.974,2994,2971.032,0.9553286534779835,3,1,0.01,0.01,0.01,0.01,0.99,0.0003190810465858328,0.003105590062111801,0.00003862495171881035,Queens,Laurelton
36081065000,2000,N,N,3027,169.51199999999997,0.055999999999999994,77,0.025,2796,0.924,14,0.005,82,0.027000000000000003,941,743,199,0.066,46,0.06,0,0,2950,0.975,2878,2857.488,0.9507763462173769,5,1,0.01,0.01,0.01,0.01,0.99,0.0003303600925008259,0.005313496280552604,0.00006437491953135059,Queens,Laurelton
36081065400,2000,N,N,2699,172.736,0.064,406,0.15,1889,0.7,56,0.021,341,0.126,820,658,215,0.083,48,0.073,0,0,2293,0.85,2230,2526.264,0.8262319377547239,5,1,0.01,0.01,0.01,0.01,0.99,0.0003705075954057058,0.006097560975609756,0.00006437491953135059,Queens,Rosedale
36081065500,2000,N,N,819,39.312,0.048,793,0.968,1,0.001,7,0.009000000000000001,39,0.048,348,223,52,0.055999999999999994,7,0.027000000000000003,0,0,26,0.03200000000000003,40,779.688,0.04884004884004884,1,1,0.01,0.01,0.01,0.01,0.99,0.001221001221001221,0.0028735632183908046,0.000012874983906270117,Queens,Middle Village
36081065600,2000,N,N,4373,314.85600000000005,0.07200000000000001,787,0.18,2934,0.6709999999999999,136,0.031,439,0.1,1302,1080,455,0.105,106,0.09699999999999999,0,0,3586,0.8200000000000001,3373,4058.144,0.771324033844043,13,0,1,0.85,0.08,0.08,0,0,0.009984639016897081,0.00016737479078151154,Queens,Rosedale
36081065701,2000,N,N,1740,90.48,0.052000000000000005,1684,0.968,1,0.001,12,0.006999999999999999,111,0.064,725,494,146,0.085,31,0.063,0,0,56,0.03200000000000003,112,1649.52,0.06436781609195402,0,1,0.01,0.01,0.01,0.01,0.99,0.0005747126436781609,0,0,Queens,Middle Village
36081065702,2000,N,N,1490,71.52,0.048,1392,0.934,3,0.002,55,0.037000000000000005,81,0.054000000000000006,680,397,102,0.068,23,0.057999999999999996,0,0,98,0.06599999999999995,84,1418.48,0.056375838926174496,0,1,0.01,0.01,0.01,0.01,0.99,0.0006711409395973154,0,0,Queens,Middle Village
36081065900,2000,N,N,1694,81.312,0.048,1626,0.96,2,0.001,28,0.017,71,0.042,697,457,105,0.061,13,0.027000000000000003,0,0,68,0.040000000000000036,73,1612.688,0.04309327036599764,0,1,0.01,0.01,0.01,0.01,0.99,0.0005903187721369539,0,0,Queens,Middle Village
36081066000,2000,N,N,3214,244.26399999999998,0.076,531,0.165,2322,0.722,113,0.035,341,0.106,955,779,225,0.071,38,0.051,0,0,2683,0.835,2663,2969.736,0.828562538892346,4,1,0.01,0.01,0.01,0.01,0.99,0.00031113876789047915,0.004188481675392671,0.000051499935625080466,Queens,Rosedale
36081066100,2000,N,N,1534,65.96199999999999,0.043,1463,0.9540000000000001,2,0.001,32,0.021,72,0.047,641,458,49,0.032,12,0.025,0,0,71,0.04599999999999993,74,1468.038,0.048239895697522815,0,1,0.01,0.01,0.01,0.01,0.99,0.000651890482398957,0,0,Queens,Middle Village
36081066300,2000,N,N,2537,126.85000000000001,0.05,2256,0.889,9,0.004,166,0.065,175,0.069,993,691,168,0.063,28,0.039,0,0,281,0.11099999999999999,184,2410.15,0.07252660622782814,0,1,0.01,0.01,0.01,0.01,0.99,0.00039416633819471815,0,0,Queens,Middle Village
36081066400,2000,N,N,9808,755.216,0.077,1153,0.11800000000000001,7444,0.759,253,0.026000000000000002,870,0.08900000000000001,3011,2402,576,0.059000000000000004,127,0.053,25,0.003,8655,0.882,8314,9052.784,0.8476753670473083,16,100,1,0.88,0,0.06,0,0.010195758564437194,0.005313849219528396,0.00020599974250032186,Queens,Rosedale
36081066500,2000,N,N,2793,128.478,0.046,2703,0.968,2,0.001,34,0.012,115,0.040999999999999995,1233,807,163,0.06,30,0.038,0,0,90,0.03200000000000003,117,2664.522,0.04189044038668099,1,1,0.01,0.01,0.01,0.01,0.99,0.00035803795202291446,0.0008110300081103001,0.000012874983906270117,Queens,Middle Village
36081066700,2000,N,N,2063,109.339,0.053,1953,0.9470000000000001,7,0.003,45,0.022000000000000002,106,0.051,838,582,116,0.057,18,0.031,0,0,110,0.052999999999999936,113,1953.661,0.054774600096946194,0,1,0.01,0.01,0.01,0.01,0.99,0.0004847309743092584,0,0,Queens,Middle Village
36081066900,2000,N,N,1702,61.272000000000006,0.036000000000000004,1603,0.9420000000000001,3,0.002,69,0.040999999999999995,106,0.062,725,501,152,0.087,27,0.052000000000000005,0,0,99,0.05799999999999994,109,1640.728,0.06404230317273796,0,1,0.01,0.01,0.01,0.01,0.99,0.0005875440658049354,0,0,Queens,Middle Village
36081067101,2000,N,N,1173,64.515,0.055,1054,0.899,0,0,107,0.091,18,0.015,450,347,55,0.05,20,0.061,0,0,119,0.10099999999999998,18,1108.485,0.015345268542199489,0,1,0.01,0.01,0.01,0.01,0.99,0.0008525149190110827,0,0,Queens,Middle Village
36081067102,2000,N,N,1122,35.904,0.032,971,0.865,2,0.002,116,0.10300000000000001,56,0.05,428,333,109,0.096,24,0.07400000000000001,0,0,151,0.135,58,1086.096,0.05169340463458111,0,1,0.01,0.01,0.01,0.01,0.99,0.00089126559714795,0,0,Queens,Middle Village
36081067700,2000,N,N,1859,104.10399999999998,0.055999999999999994,1742,0.937,1,0.001,67,0.036000000000000004,89,0.048,714,507,120,0.063,33,0.064,0,0,117,0.06299999999999994,90,1754.896,0.04841312533620226,1,1,0.01,0.01,0.01,0.01,0.99,0.0005379236148466917,0.0014005602240896359,0.000012874983906270117,Queens,Middle Village
36081067900,2000,N,N,4301,184.94299999999998,0.043,3111,0.723,144,0.033,390,0.091,938,0.218,1621,974,624,0.16699999999999998,130,0.14,6,0.001,1190,0.277,1082,4116.057,0.2515694024645431,41,100,0.12,0,0,0.12,0.88,0.023250406882120437,0.025293028994447873,0.0005278743401570748,Queens,Middle Village
36081068000,2000,N,N,4310,249.98,0.057999999999999996,235,0.055,3818,0.8859999999999999,35,0.008,261,0.061,1333,1088,130,0.03,28,0.025,0,0,4075,0.945,4079,4060.02,0.9464037122969837,1,1,0.01,0.01,0.01,0.01,0.99,0.0002320185614849188,0.0007501875468867217,0.000012874983906270117,Queens,Springfield Gardens South-Brookville
36081068200,2000,N,N,1261,73.13799999999999,0.057999999999999996,56,0.044000000000000004,1115,0.884,9,0.006999999999999999,100,0.079,403,305,23,0.017,7,0.021,0,0,1205,0.956,1215,1187.862,0.9635210150674068,1,1,0.01,0.01,0.01,0.01,0.99,0.0007930214115781126,0.0024813895781637717,0.000012874983906270117,Queens,Laurelton
36081068300,2000,N,N,4298,292.264,0.068,1439,0.335,235,0.055,1484,0.345,1967,0.45799999999999996,1522,1071,635,0.154,151,0.14400000000000002,6,0.002,2859,0.665,2202,4005.736,0.5123313168915775,11,0,0.91,0.09,0,0.82,0,0,0.007227332457293035,0.0001416248229689713,Queens,Elmhurst
36081068700,2000,N,N,4709,258.995,0.055,2378,0.505,61,0.013000000000000001,1750,0.37200000000000005,815,0.17300000000000001,1863,1170,637,0.135,100,0.086,37,0.008,2331,0.495,876,4450.005,0.18602675727330645,7,1,0.01,0.01,0.01,0.01,0.99,0.00021235931195582927,0.003757380568974772,0.00009012488734389082,Queens,Rego Park
36081069000,2000,N,N,3285,220.09500000000003,0.067,83,0.025,2953,0.899,29,0.009000000000000001,135,0.040999999999999995,1019,819,545,0.16699999999999998,114,0.138,0,0,3202,0.975,3088,3064.9049999999997,0.9400304414003045,7,1,0.01,0.01,0.01,0.01,0.99,0.00030441400304414006,0.0068694798822374874,0.00009012488734389082,Queens,Springfield Gardens South-Brookville
36081069300,2000,N,N,2835,164.42999999999998,0.057999999999999996,1688,0.595,70,0.025,755,0.266,533,0.188,1271,693,512,0.18100000000000002,115,0.16399999999999998,34,0.013000000000000001,1147,0.405,603,2670.57,0.2126984126984127,4,1,0.01,0.01,0.01,0.01,0.99,0.0003527336860670194,0.003147128245476003,0.000051499935625080466,Queens,Rego Park
36081069400,2000,N,N,2861,168.799,0.059000000000000004,167,0.057999999999999996,2477,0.866,37,0.013000000000000001,173,0.06,896,718,135,0.047,34,0.046,0,0,2694,0.942,2650,2692.201,0.9262495630898288,6,1,0.01,0.01,0.01,0.01,0.99,0.0003495281370150297,0.006696428571428571,0.0000772499034376207,Queens,Springfield Gardens South-Brookville
36081069500,2000,N,N,2332,104.94,0.045,1436,0.616,29,0.012,730,0.313,283,0.121,941,612,149,0.065,36,0.061,10,0.005,896,0.384,312,2227.06,0.13379073756432247,19,0,0.05,0,0,0.05,0,0,0.020191285866099893,0.00024462469421913225,Queens,Rego Park
36081069701,2000,N,N,3597,154.671,0.043,2394,0.6659999999999999,82,0.023,735,0.204,531,0.14800000000000002,1685,893,718,0.2,155,0.171,35,0.01,1203,0.3340000000000001,613,3442.329,0.17041979427300527,9,1,0.01,0.01,0.01,0.01,0.99,0.00027800945232137893,0.005341246290801187,0.00011587485515643106,Queens,Rego Park
36081069702,2000,N,N,5140,215.88000000000002,0.042,3146,0.612,70,0.013999999999999999,1672,0.325,473,0.092,2110,1359,398,0.078,84,0.062,64,0.013000000000000001,1994,0.388,543,4924.12,0.1056420233463035,1,1,0.01,0.01,0.01,0.01,0.99,0.0001945525291828794,0.00047393364928909954,0.000012874983906270117,Queens,Rego Park
36081070300,2000,N,N,3019,144.912,0.048,2150,0.7120000000000001,41,0.013999999999999999,582,0.193,438,0.145,1293,821,157,0.053,23,0.027999999999999997,19,0.006999999999999999,869,0.2879999999999999,479,2874.088,0.1586618085458761,2,1,0.01,0.01,0.01,0.01,0.99,0.0003312355084465055,0.0015467904098994587,0.000025749967812540233,Queens,Rego Park
36081070700,2000,N,N,2130,102.24000000000001,0.048,1405,0.66,19,0.009000000000000001,609,0.28600000000000003,137,0.064,780,562,207,0.095,19,0.033,7,0.003,725,0.33999999999999997,156,2027.76,0.07323943661971831,0,1,0.01,0.01,0.01,0.01,0.99,0.00046948356807511736,0,0,Queens,Forest Hills
36081070900,2000,N,N,2421,130.734,0.054000000000000006,1476,0.61,28,0.012,756,0.312,191,0.079,1037,640,134,0.055,27,0.042,33,0.013999999999999999,945,0.39,219,2290.266,0.09045848822800495,0,1,0.01,0.01,0.01,0.01,0.99,0.0004130524576621231,0,0,Queens,Forest Hills
36081071100,2000,N,N,4420,163.54000000000002,0.037000000000000005,3131,0.708,110,0.025,950,0.215,391,0.08800000000000001,2269,1069,319,0.07400000000000001,66,0.062,124,0.028999999999999998,1289,0.29200000000000004,501,4256.46,0.11334841628959276,2,1,0.01,0.01,0.01,0.01,0.99,0.00022624434389140272,0.0008814455707360071,0.000025749967812540233,Queens,Forest Hills
36081071301,2000,N,N,11156,568.956,0.051,9190,0.8240000000000001,291,0.026000000000000002,1155,0.10400000000000001,1037,0.09300000000000001,5688,2865,1265,0.115,275,0.096,142,0.013000000000000001,1966,0.17599999999999993,1328,10587.044,0.11903908210828254,63,100,0.1,0,0,0.1,0.9,0.008963786303334529,0.011075949367088608,0.0008111239860950173,Queens,Forest Hills
36081071302,2000,N,N,10439,532.389,0.051,7548,0.723,201,0.019,1851,0.177,1040,0.1,5182,2607,1190,0.114,226,0.087,187,0.019,2891,0.277,1241,9906.611,0.11888111888111888,16,0,0.19,0,0,0.19,0,0,0.0030876109610189118,0.00020599974250032186,Queens,Forest Hills
36081071600,2000,N,N,28,4.0040000000000004,0.14300000000000002,20,0.7140000000000001,1,0.036000000000000004,0,0,0,0,12,8,0,0,0,0,0,0,8,0.2859999999999999,1,23.996,0.03571428571428571,0,1,0.01,0.01,0.01,0.01,0.99,0.03571428571428571,0,0,Queens,Airport
36081071700,2000,N,N,9763,468.624,0.048,5949,0.609,484,0.05,2510,0.257,1255,0.129,4473,2604,1311,0.134,299,0.115,52,0.006,3814,0.391,1739,9294.376,0.1781214790535696,16,0,0,0,0,0,0,0,0.003577017661524704,0.00020599974250032186,Queens,Rego Park
36081071900,2000,N,N,2783,136.36700000000002,0.049,1763,0.633,82,0.028999999999999998,651,0.23399999999999999,343,0.12300000000000001,990,705,491,0.17800000000000002,118,0.16699999999999998,8,0.003,1020,0.367,425,2646.633,0.15271289974847288,5,1,0.01,0.01,0.01,0.01,0.99,0.00035932446999640676,0.005050505050505051,0.00006437491953135059,Queens,Forest Hills
36081072100,2000,N,N,5243,225.44899999999998,0.043,3788,0.722,104,0.02,898,0.171,745,0.142,2326,1399,796,0.152,157,0.115,26,0.005,1455,0.278,849,5017.551,0.16193019263780278,40,100,0.05,0,0,0.05,0.95,0.019073049780659927,0.017196904557179708,0.0005149993562508047,Queens,Forest Hills
36081072500,2000,N,N,95,5.985,0.063,83,0.8740000000000001,1,0.011000000000000001,7,0.07400000000000001,6,0.063,35,25,0,0,0,0,0,0,12,0.1259999999999999,7,89.015,0.07368421052631578,1,1,0.01,0.01,0.01,0.01,0.99,0.010526315789473684,0.02857142857142857,0.000012874983906270117,Queens,Forest Hills
36081072700,2000,N,N,918,33.048,0.036000000000000004,652,0.71,7,0.008,244,0.266,49,0.053,315,260,25,0.027999999999999997,5,0.02,7,0.008,266,0.29000000000000004,56,884.952,0.06100217864923747,0,1,0.01,0.01,0.01,0.01,0.99,0.0010893246187363835,0,0,Queens,Forest Hills
36081072900,2000,N,N,1418,53.884,0.038,874,0.616,22,0.016,437,0.308,171,0.121,523,377,102,0.07,16,0.044000000000000004,11,0.008,544,0.384,193,1364.116,0.13610719322990128,1,1,0.01,0.01,0.01,0.01,0.99,0.0007052186177715092,0.0019120458891013384,0.000012874983906270117,Queens,Forest Hills
36081073100,2000,N,N,1747,87.35000000000001,0.05,1245,0.713,7,0.004,428,0.245,173,0.099,703,469,118,0.068,18,0.037000000000000005,4,0.002,502,0.28700000000000003,180,1659.65,0.10303377218088151,2,1,0.01,0.01,0.01,0.01,0.99,0.0005724098454493417,0.002844950213371266,0.000025749967812540233,Queens,Forest Hills
36081073300,2000,N,N,895,66.23,0.07400000000000001,727,0.812,13,0.015,124,0.139,56,0.063,346,241,11,0.012,0,0,0,0,168,0.18799999999999994,69,828.77,0.07709497206703911,0,1,0.01,0.01,0.01,0.01,0.99,0.0011173184357541898,0,0,Queens,Forest Hills
36081073500,2000,N,N,748,32.912000000000006,0.044000000000000004,546,0.73,1,0.001,157,0.21,39,0.052000000000000005,262,206,20,0.026000000000000002,0,0,0,0,202,0.27,40,715.088,0.053475935828877004,0,1,0.01,0.01,0.01,0.01,0.99,0.001336898395721925,0,0,Queens,Forest Hills
36081073700,2000,N,N,1848,62.83200000000001,0.034,1433,0.775,20,0.011000000000000001,317,0.172,202,0.109,1110,399,205,0.111,17,0.040999999999999995,15,0.008,415,0.22499999999999998,222,1785.168,0.12012987012987013,1,1,0.01,0.01,0.01,0.01,0.99,0.0005411255411255411,0.0009009009009009009,0.000012874983906270117,Queens,Forest Hills
36081073900,2000,N,N,4994,234.718,0.047,4267,0.8540000000000001,67,0.013000000000000001,481,0.096,371,0.07400000000000001,2728,1243,426,0.08800000000000001,57,0.045,92,0.019,727,0.1459999999999999,438,4759.282,0.08770524629555466,0,1,0.01,0.01,0.01,0.01,0.99,0.00020024028834601522,0,0,Queens,Forest Hills
36081074100,2000,N,N,3079,120.081,0.039,2386,0.775,54,0.018000000000000002,475,0.154,250,0.081,1572,823,155,0.05,30,0.036000000000000004,19,0.006,693,0.22499999999999998,304,2958.919,0.09873335498538487,7,1,0.01,0.01,0.01,0.01,0.99,0.0003247807729782397,0.004452926208651399,0.00009012488734389082,Queens,Forest Hills
36081074300,2000,N,N,4365,213.88500000000002,0.049,2815,0.645,77,0.018000000000000002,1108,0.254,602,0.138,1759,1150,808,0.18600000000000003,159,0.136,28,0.006999999999999999,1550,0.355,679,4151.115,0.15555555555555556,66,100,0.06,0.02,0,0.05,0.94,0.022909507445589918,0.03752131893121091,0.0008497489378138278,Queens,Forest Hills
36081074500,2000,N,N,3943,193.207,0.049,2657,0.674,339,0.086,495,0.126,625,0.159,1589,1063,758,0.193,172,0.158,23,0.006,1286,0.32599999999999996,964,3749.793,0.2444838955110322,22,0,0.09,0.05,0.05,0,0,0,0.013845185651353053,0.0002832496459379426,Queens,Forest Hills
36081074700,2000,N,N,2621,144.155,0.055,1004,0.38299999999999995,105,0.04,1263,0.48200000000000004,407,0.155,859,662,244,0.09300000000000001,62,0.09300000000000001,0,0,1617,0.617,512,2476.845,0.19534528805799314,3,1,0.01,0.01,0.01,0.01,0.99,0.00038153376573826786,0.0034924330616996507,0.00003862495171881035,Queens,Forest Hills
36081075700,2000,N,N,8995,350.805,0.039,6613,0.735,164,0.018000000000000002,1772,0.19699999999999998,731,0.081,4940,2229,505,0.055999999999999994,100,0.045,90,0.01,2382,0.265,895,8644.195,0.09949972206781545,1,1,0.01,0.01,0.01,0.01,0.99,0.00011117287381878821,0.00020242914979757084,0.000012874983906270117,Queens,Forest Hills
36081076600,2000,N,N,564,38.916000000000004,0.069,28,0.05,500,0.887,2,0.004,32,0.057,179,134,158,0.264,25,0.156,0,0,536,0.95,532,525.084,0.9432624113475178,2,1,0.01,0.01,0.01,0.01,0.99,0.0017730496453900709,0.0111731843575419,0.000025749967812540233,Queens,Springfield Gardens South-Brookville
36081076800,2000,N,N,775,37.2,0.048,153,0.19699999999999998,559,0.721,13,0.017,101,0.13,163,128,52,0.099,7,0.057,5,0.006999999999999999,622,0.803,660,737.8,0.8516129032258064,7,1,0.01,0.01,0.01,0.01,0.99,0.0012903225806451613,0.04294478527607362,0.00009012488734389082,Queens,Springfield Gardens North
36081076901,2000,N,N,3526,162.196,0.046,2641,0.7490000000000001,102,0.028999999999999998,625,0.177,401,0.114,1925,848,483,0.138,70,0.08900000000000001,9,0.003,885,0.2509999999999999,503,3363.804,0.14265456608054453,4,1,0.01,0.01,0.01,0.01,0.99,0.0002836074872376631,0.002077922077922078,0.000051499935625080466,Queens,Forest Hills
36081076902,2000,N,N,1332,74.592,0.055999999999999994,886,0.665,20,0.015,289,0.217,191,0.14300000000000002,662,308,202,0.14800000000000002,15,0.053,7,0.005,446,0.33499999999999996,211,1257.408,0.15840840840840842,0,1,0.01,0.01,0.01,0.01,0.99,0.0007507507507507507,0,0,Queens,Forest Hills
36081077100,2000,N,N,983,44.235,0.045,732,0.745,6,0.006,194,0.19699999999999998,46,0.047,363,260,43,0.046,6,0.022000000000000002,0,0,251,0.255,52,938.765,0.052899287894201424,0,1,0.01,0.01,0.01,0.01,0.99,0.001017293997965412,0,0,Queens,Forest Hills
36081077300,2000,N,N,2087,108.52400000000002,0.052000000000000005,1533,0.735,106,0.051,254,0.122,253,0.121,985,495,255,0.122,66,0.131,0,0,554,0.265,359,1978.4759999999999,0.17201724964063247,4,1,0.01,0.01,0.01,0.01,0.99,0.0004791566842357451,0.0040609137055837565,0.000051499935625080466,Queens,Kew Gardens
36081077500,2000,N,N,2482,141.47400000000002,0.057,1805,0.727,65,0.026000000000000002,278,0.11199999999999999,426,0.172,992,535,304,0.13,59,0.11199999999999999,36,0.015,677,0.273,491,2340.526,0.19782433521353748,8,1,0.01,0.01,0.01,0.01,0.99,0.00040290088638195,0.008064516129032258,0.00010299987125016093,Queens,Kew Gardens
36081077901,2000,N,N,9734,837.1239999999999,0.086,5573,0.573,1073,0.11,1176,0.121,1531,0.157,3540,2520,1686,0.17300000000000001,369,0.14300000000000002,198,0.022000000000000002,4161,0.42700000000000005,2604,8896.876,0.267515923566879,45,100,0.33,0.11,0.04,0.18,0.6699999999999999,0.01027326895418122,0.012711864406779662,0.0005793742757821553,Queens,Kew Gardens Hills
36081077902,2000,N,N,5389,485.01,0.09,4498,0.835,180,0.033,344,0.064,312,0.057999999999999996,1866,1375,570,0.107,97,0.071,247,0.05,891,0.16500000000000004,492,4903.99,0.09129708665800705,3,1,0.01,0.01,0.01,0.01,0.99,0.00018556318426424197,0.001607717041800643,0.00003862495171881035,Queens,Kew Gardens Hills
36081077903,2000,N,N,2886,204.90599999999998,0.071,1707,0.591,224,0.078,444,0.154,866,0.3,1119,751,373,0.125,90,0.12,65,0.024,1179,0.40900000000000003,1090,2681.094,0.3776853776853777,5,1,0.01,0.01,0.01,0.01,0.99,0.0003465003465003465,0.004468275245755138,0.00006437491953135059,Queens,Kew Gardens Hills
36081077904,2000,N,N,6303,403.392,0.064,3412,0.541,422,0.067,1683,0.267,927,0.147,2275,1611,607,0.096,111,0.069,23,0.004,2891,0.45899999999999996,1349,5899.608,0.2140250674282088,2,1,0.01,0.01,0.01,0.01,0.99,0.00015865460891638903,0.0008791208791208791,0.000025749967812540233,Queens,Kew Gardens Hills
36081077905,2000,N,N,2167,106.183,0.049,1108,0.511,411,0.19,464,0.214,331,0.153,1045,571,129,0.062,24,0.042,0,0,1059,0.489,742,2060.817,0.34240886017535765,0,1,0.01,0.01,0.01,0.01,0.99,0.00046146746654360867,0,0,Queens,Kew Gardens Hills
36081078800,2000,N,N,1746,141.42600000000002,0.081,44,0.025,1557,0.892,21,0.012,132,0.076,506,422,194,0.11900000000000001,46,0.11800000000000001,0,0,1702,0.975,1689,1604.574,0.9673539518900344,15,100,1,0.67,0,0.33,0,0.0572737686139748,0.029644268774703556,0.00019312475859405175,Queens,Baisley Park
36081079000,2000,N,N,2478,193.284,0.078,46,0.019,2208,0.8909999999999999,32,0.013000000000000001,137,0.055,787,616,639,0.245,148,0.21899999999999997,0,0,2432,0.981,2345,2284.716,0.9463276836158192,18,100,1,0.94,0,0,0,0.04035512510088781,0.022871664548919948,0.0002317497103128621,Queens,Baisley Park
36081079200,2000,N,N,2365,156.09,0.066,65,0.027000000000000003,2108,0.8909999999999999,19,0.008,194,0.08199999999999999,772,598,453,0.198,110,0.18899999999999997,0,0,2300,0.973,2302,2208.91,0.9733615221987315,14,100,0.93,0.71,0,0.21,0.06999999999999995,0.042283298097251586,0.018134715025906734,0.00018024977468778164,Queens,Baisley Park
36081079300,2000,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.01,0.01,0.01,0.99,Infinity,NaN,0,Queens,park-cemetery-etc-Queens
36081079700,2000,N,N,11887,677.559,0.057,2346,0.19699999999999998,610,0.051,7634,0.642,1629,0.13699999999999998,4445,3026,1947,0.16399999999999998,407,0.133,0,0,9541,0.803,2239,11209.441,0.1883570286868007,36,0,0.5,0.22,0.08,0.17,0,0,0.008098987626546681,0.0004634994206257242,Queens,Flushing
