tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA
36085002100,2009,Y,Y,3415,0.062,3415,0.28800000000000003,1271,3.55,1021,1145,258,928,0,2394,0.7010248901903368,2073,211.73,3203.27,983.5200000000001,0.27174231332357246,0.29897510980966324,0.07554904831625182,0.33528550512445093,0,0.6070278184480234,N,97,N,315,0.94,0.61,0.01,0.39,0.06000000000000005,5.820000000000006,91.17999999999999,59.17,0.97,37.83,0.09224011713030747,0.07631785995279308,0.0007318987112546404,Staten Island,Stapleton-Rosebank,93,315,
36085002700,2009,Y,Y,1694,0.053,874,0.262,315,3.4,665,654,215,160,0,1029,0.6074380165289256,814,89.782,1604.218,228.988,0.09445100354191263,0.3925619834710744,0.1269185360094451,0.3860684769775679,0,0.4805194805194805,N,35,N,119,0.89,0.54,0,0.4,0.10999999999999999,3.8499999999999996,31.150000000000002,18.900000000000002,0,14,0.07024793388429752,0.1111111111111111,0.00026408716385476714,Staten Island,Stapleton-Rosebank,44,149,
36085002900,2009,Y,Y,5484,0.111,5484,0.307,1787,3.83,298,2908,315,1884,0,5186,0.9456601021152443,4792,608.724,4875.276,1683.588,0.3435448577680525,0.054339897884755656,0.057439824945295405,0.5302698760029175,0,0.8738147337709701,N,173,N,550,0.93,0.68,0.01,0.42,0.06999999999999995,12.109999999999992,160.89000000000001,117.64000000000001,1.73,72.66,0.10029175784099198,0.09681029658645775,0.0013053451241964206,Staten Island,Stapleton-Rosebank,208,702,
36085003300,2009,Y,Y,3301,0.046,3301,0.126,1388,3.03,1957,765,142,265,0,1344,0.4071493486822175,1030,151.846,3149.154,415.926,0.08027870342320509,0.5928506513177825,0.04301726749469858,0.2317479551651015,0,0.3120266585883066,N,36,N,82,0.78,0.53,0.03,0.28,0.21999999999999997,7.919999999999999,28.080000000000002,19.080000000000002,1.08,10.080000000000002,0.024840957285671008,0.025936599423631124,0.00027163251139347477,Staten Island,Grymes Hill-Clifton-Fox Hills,31,70,
36085003600,2009,Y,Y,2413,0.091,2413,0.145,796,3.44,1149,29,713,473,0,1264,0.5238292581848322,502,219.583,2193.417,349.885,0.19602154993783671,0.47617074181516783,0.2954828014919188,0.012018234562784915,0,0.20803978450062163,N,21,N,40,0.81,0.38,0.1,0.48,0.18999999999999995,3.989999999999999,17.01,7.98,2.1,10.08,0.016576875259013676,0.026381909547738693,0.0001584522983128603,Staten Island,Stapleton-Rosebank,19,36,
36085003900,2009,Y,Y,3552,0.039,2114,0.111,1105,2.69,2193,768,152,373,0,1359,0.38260135135135137,1141,138.528,3413.472,234.654,0.10501126126126126,0.6173986486486487,0.04279279279279279,0.21621621621621623,0,0.3212274774774775,N,4,N,1,1,0.01,0.01,0.01,0,0,4,0.04,0.04,0.04,0.00028153153153153153,0.0036199095022624436,0.000030181390154830533,Staten Island,Grymes Hill-Clifton-Fox Hills,4,10,
36085004000,2009,Y,Y,13947,0.078,13868,0.285,4475,3.78,1484,6824,2015,3482,0,12463,0.893597189359719,10306,1087.866,12859.134,3952.3799999999997,0.24965942496594248,0.10640281064028106,0.14447551444755144,0.4892808489280849,0,0.7389402738940274,N,138,N,367,0.93,0.7,0.01,0.23,0.06999999999999995,9.659999999999993,128.34,96.6,1.3800000000000001,31.740000000000002,0.026313902631390263,0.030837988826815644,0.0010412579603416533,Staten Island,Grymes Hill-Clifton-Fox Hills,107,294,
36085004700,2009,Y,Y,3689,0.052000000000000005,2552,0.057,1034,3.2,2930,47,18,530,0,759,0.20574681485497426,577,191.828,3497.172,145.464,0.1436703713743562,0.7942531851450257,0.004879371103280022,0.012740580103008945,0,0.15641095147736514,N,11,N,37,0.91,0.73,0,0.45,0.08999999999999997,0.9899999999999997,10.01,8.03,0,4.95,0.01002981837896449,0.010638297872340425,0.00008299882292578396,Staten Island,Grymes Hill-Clifton-Fox Hills,11,37,
36085005000,2009,Y,Y,3624,0.018000000000000002,3609,0.057999999999999996,1436,2.98,2668,13,582,361,0,956,0.26379690949227375,374,65.23200000000001,3558.768,209.32199999999997,0.09961368653421633,0.7362030905077263,0.1605960264900662,0.00358719646799117,0,0.1032008830022075,N,13,N,28,0.85,0.23,0.08,0.7,0.15000000000000002,1.9500000000000002,11.049999999999999,2.99,1.04,9.1,0.00772626931567329,0.009052924791086351,0.00009808951800319923,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,10,20,
36085005900,2009,Y,Y,2841,0.087,2841,0.096,1164,3.54,2531,97,0,161,0,310,0.1091165082717353,258,247.16699999999997,2593.833,272.736,0.05667018655403027,0.8908834917282646,0,0.03414290742696234,0,0.0908130939809926,N,1,N,1,0,0.01,0.01,0.01,1,1,0,0.01,0.01,0.01,0.00035198873636043646,0.000859106529209622,0.000007545347538707633,Staten Island,New Brighton-Silver Lake,1,1,
36085006400,2009,Y,Y,3536,0.031,3536,0.261,1337,3.2,2419,361,154,570,0,1117,0.31589366515837103,931,109.616,3426.384,922.8960000000001,0.16119909502262444,0.684106334841629,0.04355203619909502,0.10209276018099547,0,0.2632918552036199,N,7,N,1,0.57,0.01,0.01,0.01,0.43000000000000005,3.0100000000000002,3.9899999999999998,0.07,0.07,0.07,0.0002828054298642534,0.005235602094240838,0.00005281743277095343,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,7,12,
36085006500,2009,Y,Y,2041,0.061,2041,0.037000000000000005,754,3.25,1645,0,112,263,0,396,0.19402253797158256,263,124.50099999999999,1916.499,75.51700000000001,0.12885840274375307,0.8059774620284175,0.054875061244487995,0,0,0.12885840274375307,N,4,N,1,0.75,0.01,0.01,0.01,0.25,1,3,0.04,0.04,0.04,0.0004899559039686428,0.005305039787798408,0.000030181390154830533,Staten Island,New Brighton-Silver Lake,3,5,
36085007000,2009,Y,Y,9500,0.035,8402,0.061,2787,3.75,6533,429,1201,1263,0,2967,0.3123157894736842,1692,332.50000000000006,9167.5,512.5219999999999,0.13294736842105262,0.6876842105263158,0.12642105263157893,0.045157894736842105,0,0.17810526315789474,N,22,N,40,0.59,0.23,0,0.41,0.41000000000000003,9.020000000000001,12.979999999999999,5.0600000000000005,0,9.02,0.004210526315789474,0.007893792608539648,0.00016599764585156792,Staten Island,Old Town-Dongan Hills-South Beach,19,34,
36085007400,2009,Y,Y,3977,0.065,3977,0.20199999999999999,1520,3.18,2880,54,213,780,0,1097,0.27583605732964545,834,258.505,3718.495,803.3539999999999,0.19612773447322102,0.7241639426703546,0.05355795825999497,0.013578073925069148,0,0.20970580839829017,N,31,N,61,0.61,0.29,0,0.32,0.39,12.09,18.91,8.99,0,9.92,0.015338194619059593,0.020394736842105264,0.00023390577369993663,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,33,69,
36085007500,2009,Y,Y,4167,0.063,3732,0.239,1224,3.44,1696,453,276,1644,0,2471,0.5929925605951524,2097,262.521,3904.479,891.948,0.39452843772498203,0.4070074394048476,0.06623470122390208,0.10871130309575235,0,0.5032397408207343,N,50,N,159,0.84,0.6,0,0.26,0.16000000000000003,8.000000000000002,42,30,0,13,0.03815694744420446,0.04084967320261438,0.00037726737693538165,Staten Island,New Brighton-Silver Lake,43,141,
36085007700,2009,Y,Y,1954,0.09699999999999999,1940,0.21,581,3.46,194,1065,77,618,0,1760,0.9007164790174002,1683,189.53799999999998,1764.462,407.4,0.3162743091095189,0.0992835209825998,0.03940634595701126,0.54503582395087,0,0.861310133060389,N,50,N,150,0.88,0.68,0,0.34,0.12,6,44,34,0,17,0.0767656090071648,0.08605851979345955,0.00037726737693538165,Staten Island,West New Brighton-New Brighton-St. George,50,180,
36085008100,2009,Y,Y,4380,0.086,4087,0.397,1521,3.43,1706,1657,120,831,0,2674,0.6105022831050229,2488,376.67999999999995,4003.32,1622.539,0.18972602739726027,0.38949771689497714,0.0273972602739726,0.37831050228310503,0,0.5680365296803653,N,88,N,282,0.94,0.58,0.01,0.49,0.06000000000000005,5.280000000000005,82.72,51.04,0.88,43.12,0.06438356164383562,0.057856673241288625,0.0006639905834062717,Staten Island,West New Brighton-New Brighton-St. George,82,288,
36085008900,2009,N,Y,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,N,,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,Staten Island,West New Brighton-New Brighton-St. George,,,
36085009100,2009,Y,Y,1054,0.068,1054,0.023,433,2.98,782,25,99,148,0,272,0.25806451612903225,173,71.67200000000001,982.328,24.242,0.14041745730550284,0.7419354838709677,0.09392789373814042,0.023719165085388995,0,0.16413662239089183,N,2,N,1,0.5,0.01,0.01,0.01,0.5,1,1,0.02,0.02,0.02,0.0009487666034155598,0.004618937644341801,0.000015090695077415266,Staten Island,New Brighton-Silver Lake,2,8,
36085009601,2009,Y,Y,3800,0.019,3358,0.071,1465,2.79,3208,11,136,308,0,592,0.15578947368421053,319,72.2,3727.8,238.41799999999998,0.08105263157894736,0.8442105263157895,0.035789473684210524,0.0028947368421052633,0,0.08394736842105263,N,3,N,1,0.34,0.01,0.01,0.01,0.6599999999999999,1.9799999999999998,1.02,0.03,0.03,0.03,0.0002631578947368421,0.0020477815699658703,0.0000226360426161229,Staten Island,Old Town-Dongan Hills-South Beach,1,1,
36085009602,2009,Y,Y,3610,0.068,3602,0.165,1392,3.12,3145,13,150,302,0,465,0.12880886426592797,315,245.48000000000002,3364.52,594.33,0.08365650969529086,0.871191135734072,0.04155124653739612,0.003601108033240997,0,0.08725761772853186,N,3,N,1,0,0.01,0.01,0.01,1,3,0,0.03,0.03,0.03,0.0002770083102493075,0.0021551724137931034,0.0000226360426161229,Staten Island,Old Town-Dongan Hills-South Beach,3,9,
36085009700,2009,Y,Y,3258,0.099,3258,0.1,1065,3.68,1436,592,332,898,0,1822,0.5592387968078576,1490,322.54200000000003,2935.458,325.8,0.2756292203806016,0.4407612031921424,0.10190300798035605,0.18170656844689995,0,0.45733578882750153,N,68,N,201,0.96,0.65,0.03,0.37,0.040000000000000036,2.7200000000000024,65.28,44.2,2.04,25.16,0.061694290976058934,0.06384976525821597,0.000513083632632119,Staten Island,West New Brighton-New Brighton-St. George,75,234,
36085010500,2009,Y,Y,4710,0.07400000000000001,4710,0.17600000000000002,1665,3.38,1940,665,405,1445,0,2770,0.5881104033970276,2110,348.54,4361.46,828.96,0.3067940552016985,0.4118895966029724,0.08598726114649681,0.14118895966029724,0,0.44798301486199577,N,87,N,317,0.85,0.54,0.01,0.44,0.15000000000000002,13.050000000000002,73.95,46.980000000000004,0.87,38.28,0.0673036093418259,0.05225225225225225,0.000656445235867564,Staten Island,New Brighton-Silver Lake,79,275,
36085011201,2009,Y,Y,6304,0.061,6304,0.121,2185,3.37,4726,0,266,1312,0,1578,0.25031725888324874,1312,384.544,5919.456,762.784,0.20812182741116753,0.7496827411167513,0.04219543147208122,0,0,0.20812182741116753,N,7,N,1,0.14,0.01,0.01,0.01,0.86,6.02,0.9800000000000001,0.07,0.07,0.07,0.00015862944162436547,0.003203661327231121,0.00005281743277095343,Staten Island,Old Town-Dongan Hills-South Beach,7,11,
36085011202,2009,Y,Y,6268,0.08800000000000001,6268,0.10300000000000001,2182,3.33,4999,68,290,767,0,1269,0.2024569240587109,835,551.5840000000001,5716.416,645.604,0.12236758136566687,0.797543075941289,0.046266751754945754,0.010848755583918315,0,0.1332163369495852,N,14,N,37,0.79,0.36,0.07,0.5,0.20999999999999996,2.9399999999999995,11.06,5.04,0.9800000000000001,7,0.005902999361837907,0.006416131989000917,0.00010563486554190686,Staten Island,New Dorp-Midland Beach,13,34,
36085011401,2009,Y,Y,3070,0.043,2975,0.17,1397,2.84,2111,352,142,465,0,959,0.31237785016286646,817,132.01,2937.99,505.75000000000006,0.15146579804560262,0.6876221498371335,0.04625407166123779,0.11465798045602606,0,0.26612377850162866,N,1,N,1,1,0.01,0.01,0.01,0,0,1,0.01,0.01,0.01,0.0003257328990228013,0.0007158196134574087,0.000007545347538707633,Staten Island,Old Town-Dongan Hills-South Beach,1,1,
36085011402,2009,Y,Y,3577,0.032,3577,0.16399999999999998,1337,3,2617,143,361,440,0,960,0.26838132513279284,583,114.464,3462.536,586.6279999999999,0.12300810735253005,0.7316186748672071,0.10092256080514397,0.03997763488957227,0,0.16298574224210233,N,5,N,1,0.6,0.01,0.01,0.01,0.4,2,3,0.05,0.05,0.05,0.0002795638803466592,0.0037397157816005983,0.000037726737693538163,Staten Island,New Dorp-Midland Beach,3,9,
36085012100,2009,N,Y,3430,0.031,3430,0.031,1182,3.33,3325,0,23,82,0,105,0.030612244897959183,82,106.33,3323.67,106.33,0.0239067055393586,0.9693877551020408,0.006705539358600583,0,0,0.0239067055393586,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Staten Island,New Brighton-Silver Lake,,,
36085012200,2009,N,Y,3816,0.10800000000000001,3816,0.076,1462,3.25,3303,7,57,426,0,513,0.13443396226415094,433,412.12800000000004,3403.872,290.016,0.11163522012578617,0.8655660377358491,0.014937106918238994,0.0018343815513626835,0,0.11346960167714884,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Staten Island,New Dorp-Midland Beach,,,
36085012500,2009,Y,Y,3096,0.092,3096,0.187,987,3.35,1164,504,143,1277,0,1932,0.624031007751938,1781,284.832,2811.168,578.952,0.4124677002583979,0.375968992248062,0.046188630490956076,0.16279069767441862,0,0.5752583979328165,N,28,N,95,0.93,0.57,0,0.5,0.06999999999999995,1.9599999999999986,26.040000000000003,15.959999999999999,0,14,0.030684754521963824,0.028368794326241134,0.00021126973108381373,Staten Island,West New Brighton-New Brighton-St. George,28,94,
36085012803,2009,Y,Y,10114,0.051,9986,0.061,3667,3.25,8496,307,310,972,0,1618,0.15997627051611626,1279,515.814,9598.186,609.146,0.09610440972908839,0.8400237294838837,0.030650583349812143,0.030353964801265572,0,0.12645837453035397,N,200,N,283,0.2,0.07,0.01,0.14,0.8,160,40,14.000000000000002,2,28.000000000000004,0.02798101641289302,0.0545404963185165,0.0015090695077415266,Staten Island,Oakwood-Oakwood Beach,62,110,
36085012804,2009,Y,Y,4454,0.08800000000000001,4454,0.043,1487,3.37,3402,215,324,513,0,1052,0.23619218679838347,728,391.95200000000006,4062.048,191.522,0.11517736865738662,0.7638078132016165,0.07274360125729681,0.04827121688370004,0,0.16344858554108666,N,5,N,1,0.4,0.01,0.01,0.01,0.6,3,2,0.05,0.05,0.05,0.000224517287831163,0.0033624747814391394,0.000037726737693538163,Staten Island,New Dorp-Midland Beach,5,8,
36085013201,2009,N,Y,1607,0.063,1607,0.013999999999999999,589,3.29,1527,0,13,67,0,80,0.049782202862476664,67,101.241,1505.759,22.497999999999998,0.04169259489732421,0.9502177971375233,0.008089607965152458,0,0,0.04169259489732421,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Staten Island,Oakwood-Oakwood Beach,,,
36085013203,2009,Y,Y,5277,0.039,5277,0.036000000000000004,1971,3.12,4631,15,156,392,0,646,0.12241804055334471,407,205.803,5071.197,189.972,0.07428463141936706,0.8775819594466553,0.029562251279135872,0.0028425241614553724,0,0.07712715558082243,N,6,N,1,0.17,0.01,0.01,0.01,0.83,4.9799999999999995,1.02,0.06,0.06,0.06,0.00018950161076369148,0.0030441400304414,0.0000452720852322458,Staten Island,Great Kills,6,7,
36085013204,2009,Y,Y,5129,0.048,5129,0.047,1932,3.25,4502,25,317,243,11,627,0.1222460518619614,268,246.192,4882.808,241.063,0.047377656463248194,0.8777539481380386,0.06180542015987522,0.004874244492103724,0.0022528020761823932,0.05225190095535192,N,4,N,1,0.75,0.01,0.01,0.01,0.25,1,3,0.04,0.04,0.04,0.00019496977968414895,0.002070393374741201,0.000030181390154830533,Staten Island,Oakwood-Oakwood Beach,3,7,
